,Province_State,Date,Confirmed_Cases
5527,Illinois,2020-04-26,43903
5528,Indiana,2020-04-26,15012
5529,Iowa,2020-04-26,5476
5530,Kansas,2020-04-26,3277
5531,Kentucky,2020-04-26,4085
5532,Louisiana,2020-04-26,26773
5533,Maine,2020-04-26,1015
5534,Maryland,2020-04-26,18581
5535,Massachusetts,2020-04-26,54938
5536,Michigan,2020-04-26,37778
5537,Minnesota,2020-04-26,3602
5538,Mississippi,2020-04-26,5911
5539,Missouri,2020-04-26,7120
5540,Montana,2020-04-26,448
5541,Nebraska,2020-04-26,3030
5542,Nevada,2020-04-26,4734
5543,New Hampshire,2020-04-26,1864
5544,New Jersey,2020-04-26,109038
5545,New Mexico,2020-04-26,2726
5546,New York,2020-04-26,288045
5547,North Carolina,2020-04-26,8997
5548,North Dakota,2020-04-26,867
5549,Northern Mariana Islands,2020-04-26,14
5550,Ohio,2020-04-26,15972
5551,Oklahoma,2020-04-26,3254
5552,Oregon,2020-04-26,2311
5553,Pennsylvania,2020-04-26,42616
5554,Puerto Rico,2020-04-26,1371
5555,Rhode Island,2020-04-26,7439
5556,South Carolina,2020-04-26,5498
5557,South Dakota,2020-04-26,2212
5558,Tennessee,2020-04-26,9667
5559,Texas,2020-04-26,24967
5560,Utah,2020-04-26,4123
5561,Vermont,2020-04-26,851
5562,Virgin Islands,2020-04-26,57
5563,Virginia,2020-04-26,12970
5564,Washington,2020-04-26,13521
5565,West Virginia,2020-04-26,1055
5566,Wisconsin,2020-04-26,5912
5567,Wyoming,2020-04-26,502
5568,Alabama,2020-04-27,6539
5569,Alaska,2020-04-27,345
5570,American Samoa,2020-04-27,0
5571,Arizona,2020-04-27,6725
5572,Arkansas,2020-04-27,3069
5573,California,2020-04-27,44966
5574,Colorado,2020-04-27,13879
5575,Connecticut,2020-04-27,25997
5576,Delaware,2020-04-27,4162
5577,Diamond Princess,2020-04-27,49
5578,District of Columbia,2020-04-27,3892
5579,Florida,2020-04-27,32138
5580,Georgia,2020-04-27,24302
5581,Grand Princess,2020-04-27,103
5582,Guam,2020-04-27,141
5583,Hawaii,2020-04-27,607
5584,Idaho,2020-04-27,1897
5585,Illinois,2020-04-27,45883
5586,Indiana,2020-04-27,15961
5587,Iowa,2020-04-27,5868
5588,Kansas,2020-04-27,3473
5589,Kentucky,2020-04-27,4156
5590,Louisiana,2020-04-27,27068
5591,Maine,2020-04-27,1023
5592,Maryland,2020-04-27,19487
5593,Massachusetts,2020-04-27,56462
5594,Michigan,2020-04-27,38210
5595,Minnesota,2020-04-27,3811
5596,Mississippi,2020-04-27,6094
5597,Missouri,2020-04-27,7305
5598,Montana,2020-04-27,449
5599,Nebraska,2020-04-27,3358
5600,Nevada,2020-04-27,4700
5601,New Hampshire,2020-04-27,1938
5602,New Jersey,2020-04-27,111188
5603,New Mexico,2020-04-27,2825
5604,New York,2020-04-27,291996
5605,North Carolina,2020-04-27,9428
5606,North Dakota,2020-04-27,942
5607,Northern Mariana Islands,2020-04-27,14
5608,Ohio,2020-04-27,16325
5609,Oklahoma,2020-04-27,3281
5610,Oregon,2020-04-27,2354
5611,Pennsylvania,2020-04-27,43558
5612,Puerto Rico,2020-04-27,1389
5613,Rhode Island,2020-04-27,7708
5614,South Carolina,2020-04-27,5613
5615,South Dakota,2020-04-27,2244
5616,Tennessee,2020-04-27,9918
5617,Texas,2020-04-27,25321
5618,Utah,2020-04-27,4236
5619,Vermont,2020-04-27,855
5620,Virgin Islands,2020-04-27,57
5621,Virginia,2020-04-27,13538
5622,Washington,2020-04-27,13686
5623,West Virginia,2020-04-27,1063
5624,Wisconsin,2020-04-27,6081
5625,Wyoming,2020-04-27,520
5626,Alabama,2020-04-28,6750
5627,Alaska,2020-04-28,351
5628,American Samoa,2020-04-28,0
5629,Arizona,2020-04-28,6955
5630,Arkansas,2020-04-28,3127
5631,California,2020-04-28,46164
5632,Colorado,2020-04-28,14316
5633,Connecticut,2020-04-28,26312
5634,Delaware,2020-04-28,4575
5635,Diamond Princess,2020-04-28,49
5636,District of Columbia,2020-04-28,3994
5637,Florida,2020-04-28,32848
5638,Georgia,2020-04-28,24922
5639,Grand Princess,2020-04-28,103
5640,Guam,2020-04-28,141
5641,Hawaii,2020-04-28,609
5642,Idaho,2020-04-28,1952
5643,Illinois,2020-04-28,48102
5644,Indiana,2020-04-28,16588
5645,Iowa,2020-04-28,6376
5646,Kansas,2020-04-28,3652
5647,Kentucky,2020-04-28,4375
5648,Louisiana,2020-04-28,27286
5649,Maine,2020-04-28,1040
5650,Maryland,2020-04-28,20113
5651,Massachusetts,2020-04-28,58302
5652,Michigan,2020-04-28,39262
5653,Minnesota,2020-04-28,4181
5654,Mississippi,2020-04-28,6342
5655,Missouri,2020-04-28,7450
5656,Montana,2020-04-28,451
5657,Nebraska,2020-04-28,3517
5658,Nevada,2020-04-28,4821
5659,New Hampshire,2020-04-28,2010
5660,New Jersey,2020-04-28,113856
5661,New Mexico,2020-04-28,2974
5662,New York,2020-04-28,295106
5663,North Carolina,2020-04-28,9755
5664,North Dakota,2020-04-28,991
5665,Northern Mariana Islands,2020-04-28,14
5666,Ohio,2020-04-28,16769
5667,Oklahoma,2020-04-28,3410
5668,Oregon,2020-04-28,2385
5669,Pennsylvania,2020-04-28,45137
5670,Puerto Rico,2020-04-28,1400
5671,Rhode Island,2020-04-28,7927
5672,South Carolina,2020-04-28,5735
5673,South Dakota,2020-04-28,2313
5674,Tennessee,2020-04-28,10052
5675,Texas,2020-04-28,26357
5676,Utah,2020-04-28,4345
5677,Vermont,2020-04-28,862
5678,Virgin Islands,2020-04-28,57
5679,Virginia,2020-04-28,14339
5680,Washington,2020-04-28,13842
5681,West Virginia,2020-04-28,1095
5682,Wisconsin,2020-04-28,6289
5683,Wyoming,2020-04-28,536
5684,Alabama,2020-04-29,6912
5685,Alaska,2020-04-29,355
5686,American Samoa,2020-04-29,0
5687,Arizona,2020-04-29,7209
5688,Arkansas,2020-04-29,3193
5689,California,2020-04-29,48747
5690,Colorado,2020-04-29,14758
5691,Connecticut,2020-04-29,26767
5692,Delaware,2020-04-29,4655
5693,Diamond Princess,2020-04-29,49
5694,District of Columbia,2020-04-29,4106
5695,Florida,2020-04-29,33193
5696,Georgia,2020-04-29,25775
5697,Grand Princess,2020-04-29,103
5698,Guam,2020-04-29,141
5699,Hawaii,2020-04-29,613
5700,Idaho,2020-04-29,1952
5701,Illinois,2020-04-29,50358
5702,Indiana,2020-04-29,17182
5703,Iowa,2020-04-29,6843
5704,Kansas,2020-04-29,3839
5705,Kentucky,2020-04-29,4537
5706,Louisiana,2020-04-29,27660
5707,Maine,2020-04-29,1056
5708,Maryland,2020-04-29,20849
5709,Massachusetts,2020-04-29,60265
5710,Michigan,2020-04-29,40399
5711,Minnesota,2020-04-29,4644
5712,Mississippi,2020-04-29,6569
5713,Missouri,2020-04-29,7660
5714,Montana,2020-04-29,451
5715,Nebraska,2020-04-29,3851
5716,Nevada,2020-04-29,4934
5717,New Hampshire,2020-04-29,2058
5718,New Jersey,2020-04-29,116365
5719,New Mexico,2020-04-29,3213
5720,New York,2020-04-29,299691
5721,North Carolina,2020-04-29,10180
5722,North Dakota,2020-04-29,1033
5723,Northern Mariana Islands,2020-04-29,14
5724,Ohio,2020-04-29,17303
5725,Oklahoma,2020-04-29,3473
5726,Oregon,2020-04-29,2446
5727,Pennsylvania,2020-04-29,46327
5728,Puerto Rico,2020-04-29,1433
5729,Rhode Island,2020-04-29,8247
5730,South Carolina,2020-04-29,5882
5731,South Dakota,2020-04-29,2373
5732,Tennessee,2020-04-29,10366
5733,Texas,2020-04-29,27257
5734,Utah,2020-04-29,4497
5735,Vermont,2020-04-29,862
5736,Virgin Islands,2020-04-29,57
5737,Virginia,2020-04-29,14962
5738,Washington,2020-04-29,14070
5739,West Virginia,2020-04-29,1110
5740,Wisconsin,2020-04-29,6520
5741,Wyoming,2020-04-29,545
5742,Alabama,2020-04-30,7088
5743,Alaska,2020-04-30,355
5744,American Samoa,2020-04-30,0
5745,Arizona,2020-04-30,7655
5746,Arkansas,2020-04-30,3281
5747,California,2020-04-30,50130
5748,Colorado,2020-04-30,15284
5749,Connecticut,2020-04-30,27700
5750,Delaware,2020-04-30,4734
5751,Diamond Princess,2020-04-30,49
5752,District of Columbia,2020-04-30,4323
5753,Florida,2020-04-30,33690
5754,Georgia,2020-04-30,26264
5755,Grand Princess,2020-04-30,103
5756,Guam,2020-04-30,145
5757,Hawaii,2020-04-30,618
5758,Idaho,2020-04-30,1984
5759,Illinois,2020-04-30,52918
5760,Indiana,2020-04-30,17835
5761,Iowa,2020-04-30,7145
5762,Kansas,2020-04-30,4413
5763,Kentucky,2020-04-30,4708
5764,Louisiana,2020-04-30,28001
5765,Maine,2020-04-30,1095
5766,Maryland,2020-04-30,21742
5767,Massachusetts,2020-04-30,62205
5768,Michigan,2020-04-30,41379
5769,Minnesota,2020-04-30,5136
5770,Mississippi,2020-04-30,6815
5771,Missouri,2020-04-30,7818
5772,Montana,2020-04-30,453
5773,Nebraska,2020-04-30,4281
5774,Nevada,2020-04-30,5053
5775,New Hampshire,2020-04-30,2146
5776,New Jersey,2020-04-30,118652
5777,New Mexico,2020-04-30,3411
5778,New York,2020-04-30,304372
5779,North Carolina,2020-04-30,10754
5780,North Dakota,2020-04-30,1067
5781,Northern Mariana Islands,2020-04-30,14
5782,Ohio,2020-04-30,18027
5783,Oklahoma,2020-04-30,3618
5784,Oregon,2020-04-30,2510
5785,Pennsylvania,2020-04-30,47971
5786,Puerto Rico,2020-04-30,1539
5787,Rhode Island,2020-04-30,8621
5788,South Carolina,2020-04-30,6095
5789,South Dakota,2020-04-30,2449
5790,Tennessee,2020-04-30,10735
5791,Texas,2020-04-30,28727
5792,Utah,2020-04-30,4672
5793,Vermont,2020-04-30,866
5794,Virgin Islands,2020-04-30,66
5795,Virginia,2020-04-30,15847
5796,Washington,2020-04-30,14327
5797,West Virginia,2020-04-30,1125
5798,Wisconsin,2020-04-30,6854
5799,Wyoming,2020-04-30,559
5800,Alabama,2020-05-01,7294
5801,Alaska,2020-05-01,364
5802,American Samoa,2020-05-01,0
5803,Arizona,2020-05-01,7969
5804,Arkansas,2020-05-01,3337
5805,California,2020-05-01,52026
5806,Colorado,2020-05-01,15793
5807,Connecticut,2020-05-01,28764
5808,Delaware,2020-05-01,4918
5809,Diamond Princess,2020-05-01,49
5810,District of Columbia,2020-05-01,4658
5811,Florida,2020-05-01,34728
5812,Georgia,2020-05-01,27489
5813,Grand Princess,2020-05-01,103
5814,Guam,2020-05-01,145
5815,Hawaii,2020-05-01,619
5816,Idaho,2020-05-01,2015
5817,Illinois,2020-05-01,56055
5818,Indiana,2020-05-01,18630
5819,Iowa,2020-05-01,7884
5820,Kansas,2020-05-01,4634
5821,Kentucky,2020-05-01,4882
5822,Louisiana,2020-05-01,28711
5823,Maine,2020-05-01,1123
5824,Maryland,2020-05-01,23472
5825,Massachusetts,2020-05-01,64311
5826,Michigan,2020-05-01,42356
5827,Minnesota,2020-05-01,5730
5828,Mississippi,2020-05-01,7212
5829,Missouri,2020-05-01,8067
5830,Montana,2020-05-01,453
5831,Nebraska,2020-05-01,5008
5832,Nevada,2020-05-01,5248
5833,New Hampshire,2020-05-01,2310
5834,New Jersey,2020-05-01,121190
5835,New Mexico,2020-05-01,3513
5836,New York,2020-05-01,308314
5837,North Carolina,2020-05-01,11070
5838,North Dakota,2020-05-01,1107
5839,Northern Mariana Islands,2020-05-01,14
5840,Ohio,2020-05-01,18743
5841,Oklahoma,2020-05-01,3748
5842,Oregon,2020-05-01,2579
5843,Pennsylvania,2020-05-01,49579
5844,Puerto Rico,2020-05-01,1575
5845,Rhode Island,2020-05-01,8962
5846,South Carolina,2020-05-01,6258
5847,South Dakota,2020-05-01,2525
5848,Tennessee,2020-05-01,11891
5849,Texas,2020-05-01,29692
5850,Utah,2020-05-01,4828
5851,Vermont,2020-05-01,879
5852,Virgin Islands,2020-05-01,66
5853,Virginia,2020-05-01,16902
5854,Washington,2020-05-01,14637
5855,West Virginia,2020-05-01,1152
5856,Wisconsin,2020-05-01,7314
5857,Wyoming,2020-05-01,566
5858,Alabama,2020-05-02,7611
5859,Alaska,2020-05-02,365
5860,American Samoa,2020-05-02,0
5861,Arizona,2020-05-02,8364
5862,Arkansas,2020-05-02,3372
5863,California,2020-05-02,53347
5864,Colorado,2020-05-02,16225
5865,Connecticut,2020-05-02,29287
5866,Delaware,2020-05-02,5038
5867,Diamond Princess,2020-05-02,49
5868,District of Columbia,2020-05-02,4797
5869,Florida,2020-05-02,35463
5870,Georgia,2020-05-02,28331
5871,Grand Princess,2020-05-02,103
5872,Guam,2020-05-02,145
5873,Hawaii,2020-05-02,620
5874,Idaho,2020-05-02,2061
5875,Illinois,2020-05-02,58505
5876,Indiana,2020-05-02,19295
5877,Iowa,2020-05-02,8643
5878,Kansas,2020-05-02,4885
5879,Kentucky,2020-05-02,4879
5880,Louisiana,2020-05-02,29140
5881,Maine,2020-05-02,1153
5882,Maryland,2020-05-02,24473
5883,Massachusetts,2020-05-02,66263
5884,Michigan,2020-05-02,43207
5885,Minnesota,2020-05-02,6232
5886,Mississippi,2020-05-02,7441
5887,Missouri,2020-05-02,8356
5888,Montana,2020-05-02,455
5889,Nebraska,2020-05-02,5317
5890,Nevada,2020-05-02,5389
5891,New Hampshire,2020-05-02,2429
5892,New Jersey,2020-05-02,123717
5893,New Mexico,2020-05-02,3732
5894,New York,2020-05-02,312977
5895,North Carolina,2020-05-02,11588
5896,North Dakota,2020-05-02,1153
5897,Northern Mariana Islands,2020-05-02,14
5898,Ohio,2020-05-02,19335
5899,Oklahoma,2020-05-02,3851
5900,Oregon,2020-05-02,2635
5901,Pennsylvania,2020-05-02,50494
5902,Puerto Rico,2020-05-02,1757
5903,Rhode Island,2020-05-02,9289
5904,South Carolina,2020-05-02,6489
5905,South Dakota,2020-05-02,2588
5906,Tennessee,2020-05-02,12661
5907,Texas,2020-05-02,30917
5908,Utah,2020-05-02,4985
5909,Vermont,2020-05-02,886
5910,Virgin Islands,2020-05-02,66
5911,Virginia,2020-05-02,17738
5912,Washington,2020-05-02,15003
5913,West Virginia,2020-05-02,1185
5914,Wisconsin,2020-05-02,7660
5915,Wyoming,2020-05-02,579
5916,Alabama,2020-05-03,7888
5917,Alaska,2020-05-03,368
5918,American Samoa,2020-05-03,0
5919,Arizona,2020-05-03,8640
5920,Arkansas,2020-05-03,3437
5921,California,2020-05-03,54903
5922,Colorado,2020-05-03,16635
5923,Connecticut,2020-05-03,29287
5924,Delaware,2020-05-03,5208
5925,Diamond Princess,2020-05-03,49
5926,District of Columbia,2020-05-03,5016
5927,Florida,2020-05-03,36078
5928,Georgia,2020-05-03,28665
5929,Grand Princess,2020-05-03,103
5930,Guam,2020-05-03,145
5931,Hawaii,2020-05-03,620
5932,Idaho,2020-05-03,2061
5933,Illinois,2020-05-03,61499
5934,Indiana,2020-05-03,19933
5935,Iowa,2020-05-03,9175
5936,Kansas,2020-05-03,5156
5937,Kentucky,2020-05-03,5130
5938,Louisiana,2020-05-03,29340
5939,Maine,2020-05-03,1185
5940,Maryland,2020-05-03,25462
5941,Massachusetts,2020-05-03,68087
5942,Michigan,2020-05-03,43801
5943,Minnesota,2020-05-03,6663
5944,Mississippi,2020-05-03,7550
5945,Missouri,2020-05-03,8618
5946,Montana,2020-05-03,455
5947,Nebraska,2020-05-03,5661
5948,Nevada,2020-05-03,5472
5949,New Hampshire,2020-05-03,2518
5950,New Jersey,2020-05-03,126744
5951,New Mexico,2020-05-03,3850
5952,New York,2020-05-03,316415
5953,North Carolina,2020-05-03,11770
5954,North Dakota,2020-05-03,1191
5955,Northern Mariana Islands,2020-05-03,14
5956,Ohio,2020-05-03,19914
5957,Oklahoma,2020-05-03,3972
5958,Oregon,2020-05-03,2680
5959,Pennsylvania,2020-05-03,51225
5960,Puerto Rico,2020-05-03,1808
5961,Rhode Island,2020-05-03,9477
5962,South Carolina,2020-05-03,6626
5963,South Dakota,2020-05-03,2631
5964,Tennessee,2020-05-03,13177
5965,Texas,2020-05-03,31998
5966,Utah,2020-05-03,5175
5967,Vermont,2020-05-03,897
5968,Virgin Islands,2020-05-03,66
5969,Virginia,2020-05-03,18672
5970,Washington,2020-05-03,15185
5971,West Virginia,2020-05-03,1195
5972,Wisconsin,2020-05-03,7964
5973,Wyoming,2020-05-03,586
